mem_point_,TMRoads_os,TMRoads_fc,lng,lat
10357,598146984,tertiary,113.23669673600,30.71753923490
10358,598146984,tertiary,113.23628751600,30.71782653060
10359,598146984,tertiary,113.23587829600,30.71811382710
10360,598146984,tertiary,113.23547259700,30.71840522540
10361,598146984,tertiary,113.23512649000,30.71876607210
10362,598146984,tertiary,113.23478038300,30.71912691880
10363,598146984,tertiary,113.23443427700,30.71948776540
10364,598146984,tertiary,113.23408817000,30.71984861210
10365,598146984,tertiary,113.23374206400,30.72020945880
10366,598146984,tertiary,113.23348952000,30.72060110370
10367,598146984,tertiary,113.23355361300,30.72109697810
10368,598146984,tertiary,113.23361770700,30.72159285350
10369,598146984,tertiary,113.23368180200,30.72208872800
10370,598146984,tertiary,113.23373037000,30.72258092880
10371,598146984,tertiary,113.23345080600,30.72299546950
10372,598146984,tertiary,113.23317124200,30.72341001020
10373,598146984,tertiary,113.23289167800,30.72382455180
10374,598146984,tertiary,113.23261211500,30.72423909250
10375,598146984,tertiary,113.23233255100,30.72465363320
10376,598146984,tertiary,113.23205298700,30.72506817390
10377,598146984,tertiary,113.23177342300,30.72548271460
10378,598146984,tertiary,113.23149385900,30.72589725530
10379,598146984,tertiary,113.23121429600,30.72631179600
10380,598146984,tertiary,113.23093473200,30.72672633760
10381,598146984,tertiary,113.23065516900,30.72714087820
10382,598146984,tertiary,113.23037560400,30.72755541890
10383,598146984,tertiary,113.23009604100,30.72796995960
10384,598146984,tertiary,113.22981647700,30.72838450030
10385,598146984,tertiary,113.22953691400,30.72879904100
10386,598146984,tertiary,113.22925735000,30.72921358260
10387,598146984,tertiary,113.22897778500,30.72962812330
10388,598146984,tertiary,113.22869822200,30.73004266400
10389,598146984,tertiary,113.22841865800,30.73045720470
10390,598146984,tertiary,113.22813909500,30.73087174540
10391,598146984,tertiary,113.22785953100,30.73128628610
10392,598146984,tertiary,113.22757996700,30.73170082770
10393,598146984,tertiary,113.22730040300,30.73211536840
10394,598146984,tertiary,113.22702084000,30.73252990910
10395,598146984,tertiary,113.22674431200,30.73294612350
10396,598146984,tertiary,113.22654316500,30.73340387840
10397,598146984,tertiary,113.22634201700,30.73386163330
10398,598146984,tertiary,113.22614087100,30.73431938820
10399,598146984,tertiary,113.22593972300,30.73477714400
10400,598146984,tertiary,113.22573857600,30.73523489900
10401,598146984,tertiary,113.22553742900,30.73569265390
10402,598146984,tertiary,113.22533628100,30.73615040880
10403,598146984,tertiary,113.22513513400,30.73660816460
10404,598146984,tertiary,113.22493398700,30.73706591960
10405,598146984,tertiary,113.22473284000,30.73752367450
10406,598146984,tertiary,113.22451062900,30.73797110610
10407,598146984,tertiary,113.22427205700,30.73841051840
10408,598146984,tertiary,113.22403348400,30.73884993080
10409,598146984,tertiary,113.22379491200,30.73928934310
10410,598146984,tertiary,113.22355633900,30.73972875550
10411,598146984,tertiary,113.22331776600,30.74016816780
10412,598146984,tertiary,113.22329310000,30.74021359980
10413,598146987,tertiary,113.22282840200,30.74039814340
10414,598146987,tertiary,113.22236370500,30.74058268690
10415,598146987,tertiary,113.22189900800,30.74076723050
10416,598146987,tertiary,113.22143431000,30.74095177410
10417,598146987,tertiary,113.22096961200,30.74113631770
10418,598146987,tertiary,113.22050491500,30.74132086040
10419,598146987,tertiary,113.22004021800,30.74150540400
10420,598146987,tertiary,113.21957552000,30.74168994750
10421,598146987,tertiary,113.21911082300,30.74187449110
10422,598146987,tertiary,113.21864612600,30.74205903470
10423,598146987,tertiary,113.21818142800,30.74224357830
10424,598146987,tertiary,113.21771673100,30.74242812190
10425,598146987,tertiary,113.21725203300,30.74261266540
10426,598146987,tertiary,113.21678733600,30.74279720900
10427,598146987,tertiary,113.21632263800,30.74298175260
10428,598146987,tertiary,113.21585794100,30.74316629620
10429,598146987,tertiary,113.21539324400,30.74335083890
10430,598146987,tertiary,113.21492854200,30.74353537260
10431,598146987,tertiary,113.21446384100,30.74371990710
10432,598146987,tertiary,113.21399914000,30.74390444080
10433,598146987,tertiary,113.21353443800,30.74408897540
10434,598146987,tertiary,113.21306973800,30.74427350910
10435,598146987,tertiary,113.21260503700,30.74445804370
10436,598146987,tertiary,113.21214033600,30.74464257830
10437,598146987,tertiary,113.21178420000,30.74478400030
10438,598146989,tertiary,113.19360077500,30.65896087270
10439,598146989,tertiary,113.19311074800,30.65906024600
10440,598146989,tertiary,113.19262072300,30.65915961840
10441,598146989,tertiary,113.19213069800,30.65925899170
10442,598146989,tertiary,113.19164067300,30.65935836410
10443,598146989,tertiary,113.19115064600,30.65945773740
10444,598146989,tertiary,113.19066062100,30.65955710980
10445,598146989,tertiary,113.19017059600,30.65965648310
10446,598146989,tertiary,113.18968057000,30.65975585540
10447,598146989,tertiary,113.18919054400,30.65985522870
10448,598146989,tertiary,113.18870051900,30.65995460110
10449,598146989,tertiary,113.18821049400,30.66005397440
10450,598146989,tertiary,113.18772046800,30.66015334680
10451,598146989,tertiary,113.18723044200,30.66025272010
10452,598146989,tertiary,113.18674041700,30.66035209250
10453,598146989,tertiary,113.18625039100,30.66045146580
10454,598146989,tertiary,113.18576036500,30.66055083820
10455,598146989,tertiary,113.18527202100,30.66065674770
10456,598146989,tertiary,113.18479483200,30.66080604780
10457,598146989,tertiary,113.18461280000,30.66086300000
10458,598146991,secondary,113.16657180900,30.63622577850
10459,598146991,secondary,113.16684491900,30.63580695700
10460,598146991,secondary,113.16711802700,30.63538813560
10461,598146991,secondary,113.16739113600,30.63496931410
10462,598146991,secondary,113.16766424500,30.63455049260
10463,598146991,secondary,113.16786939800,30.63409541500
10464,598146991,secondary,113.16799316100,30.63361097450
10465,598146991,secondary,113.16811692400,30.63312653400
10466,598146991,secondary,113.16824069300,30.63264209440
10467,598146991,secondary,113.16832830000,30.63214992960
10468,598146991,secondary,113.16841330200,30.63165720810
10469,598146991,secondary,113.16849830400,30.63116448670
10470,598146991,secondary,113.16858330500,30.63067176430
10471,598146991,secondary,113.16866830700,30.63017904280
10472,598146991,secondary,113.16875331000,30.62968632140
10473,598146991,secondary,113.16883831100,30.62919359900
10474,598146991,secondary,113.16892331300,30.62870087750
10475,598146991,secondary,113.16900830200,30.62820815430
10476,598146991,secondary,113.16909328600,30.62771542920
10477,598146991,secondary,113.16917826800,30.62722270420
10478,598146991,secondary,113.16926325100,30.62672997910
10479,598146991,secondary,113.16934823400,30.62623725400
10480,598146991,secondary,113.16943321700,30.62574452900
10481,598146991,secondary,113.16951819900,30.62525180390
10482,598146991,secondary,113.16960318200,30.62475907890
10483,598146991,secondary,113.16968816500,30.62426635380
10484,598146991,secondary,113.16977314800,30.62377362880
10485,598146991,secondary,113.16985813900,30.62328090550
10486,598146991,secondary,113.16994313400,30.62278818220
10487,598146991,secondary,113.17002812900,30.62229545990
10488,598146991,secondary,113.17011312500,30.62180273660
10489,598146991,secondary,113.17019812000,30.62131001420
10490,598146991,secondary,113.17028311500,30.62081729100
10491,598146991,secondary,113.17036811100,30.62032456770
10492,598146991,secondary,113.17049329000,30.61984149960
10493,598146991,secondary,113.17064141100,30.61936394340
10494,598146991,secondary,113.17080701800,30.61889272650
10495,598146991,secondary,113.17099938700,30.61843121420
10496,598146991,secondary,113.17119175700,30.61796970190
10497,598146991,secondary,113.17138412800,30.61750818970
10498,598146991,secondary,113.17157649700,30.61704667740
10499,598146991,secondary,113.17163030000,30.61691760040
10500,598146992,residential,113.17079158300,30.64569416750
10501,598146992,residential,113.17128946500,30.64574012730
10502,598146992,residential,113.17178735000,30.64578607910
10503,598146992,residential,113.17228523300,30.64583202990
10504,598146992,residential,113.17278311800,30.64587798080
10505,598146992,residential,113.17328100100,30.64592393250
10506,598146992,residential,113.17349410000,30.64622959590
10507,598146992,residential,113.17349410000,30.64672959560
10508,598146992,residential,113.17367591600,30.64718995680
10509,598146992,residential,113.17388404000,30.64764458200
10510,598146992,residential,113.17391440000,30.64771089980
10511,598146993,residential,113.21733266800,30.74593306050
10512,598146993,residential,113.21703703800,30.74552982060
10513,598146993,residential,113.21674140600,30.74512658080
10514,598146993,residential,113.21644577500,30.74472334190
10515,598146993,residential,113.21615014500,30.74432010210
10516,598146993,residential,113.21585451300,30.74391686230
10517,598146993,residential,113.21555888200,30.74351362250
10518,598146993,residential,113.21531532200,30.74308021220
10519,598146993,residential,113.21511250800,30.74262319290
10520,598146993,residential,113.21490969400,30.74216617360
10521,598146993,residential,113.21470688100,30.74170915440
10522,598146993,residential,113.21450406800,30.74125213510
10523,598146993,residential,113.21430125400,30.74079511580
10524,598146993,residential,113.21409844000,30.74033809650
10525,598146993,residential,113.21389410800,30.73988177600
10526,598146993,residential,113.21360399700,30.73962731820
10527,598146993,residential,113.21314325000,30.73982151160
10528,598146993,residential,113.21268250100,30.74001570490
10529,598146993,residential,113.21222175300,30.74020989820
10530,598146993,residential,113.21176126100,30.74040469760
10531,598146993,residential,113.21130125400,30.74060063920
10532,598146993,residential,113.21084124600,30.74079657990
10533,598146993,residential,113.21038123800,30.74099252060
10534,598146993,residential,113.21002350000,30.74114489990
10535,598146995,residential,113.21037058800,30.73697885170
10536,598146995,residential,113.21058017700,30.73743280430
10537,598146995,residential,113.21078976600,30.73788675600
10538,598146995,residential,113.21099935500,30.73834070860
10539,598146995,residential,113.21120894400,30.73879466020
10540,598146995,residential,113.21141853200,30.73924861280
10541,598146995,residential,113.21162812100,30.73970256450
10542,598146995,residential,113.21183771000,30.74015651710
10543,598146995,residential,113.21204730200,30.74061046790
10544,598146995,residential,113.21225689600,30.74106441780
10545,598146995,residential,113.21246648900,30.74151836770
10546,598146995,residential,113.21267608200,30.74197231760
10547,598146995,residential,113.21288567700,30.74242626750
10548,598146995,residential,113.21309527000,30.74288021730
10549,598146995,residential,113.21330486400,30.74333416720
10550,598146995,residential,113.21351445700,30.74378811710
10551,598146995,residential,113.21372405200,30.74424206700
10552,598146995,residential,113.21393364500,30.74469601690
10553,598146995,residential,113.21414323800,30.74514996680
10554,598146995,residential,113.21435283200,30.74560391670
10555,598146995,residential,113.21445260000,30.74582000040
10556,598146996,secondary,112.99198387400,30.68503800600
10557,598146996,secondary,112.99201204900,30.68553721160
10558,598146996,secondary,112.99204022300,30.68603641710
10559,598146996,secondary,112.99206839700,30.68653562270
10560,598146996,secondary,112.99209657100,30.68703482830
10561,598146996,secondary,112.99212474600,30.68753403390
10562,598146996,secondary,112.99215292000,30.68803323940
10563,598146996,secondary,112.99218109400,30.68853244500
10564,598146996,secondary,112.99220926800,30.68903165060
10565,598146996,secondary,112.99223744200,30.68953085620
10566,598146996,secondary,112.99226561600,30.69003006170
10567,598146996,secondary,112.99229379100,30.69052926730
10568,598146996,secondary,112.99232196500,30.69102847290
10569,598146996,secondary,112.99235013900,30.69152767850
10570,598146996,secondary,112.99237831300,30.69202688400
10571,598146996,secondary,112.99240648800,30.69252608960
10572,598146996,secondary,112.99243466200,30.69302529520
10573,598146996,secondary,112.99246283600,30.69352450080
10574,598146996,secondary,112.99249101100,30.69402370630
10575,598146996,secondary,112.99251918500,30.69452291190
10576,598146996,secondary,112.99254735900,30.69502211750
10577,598146996,secondary,112.99257553400,30.69552132310
10578,598146996,secondary,112.99260370700,30.69602052860
